sc_goal_min_dist,goal_spawn_clearance,bfs_clearance,inter_drone_min,spawn_mode,density,pct_all10_ok,avg_drone_ok,clean_drone_successes,total_clean_maps,total_discarded,total_fallbacks,avg_actual_density,avg_obs_count,infeasible,recommended_ceiling,ceiling_reason
6.0,2.0,0.5,0.2,scattered,0.35,22.0,7.76,388,50,0,0,0.35767525000000006,50.7,False,NONE,below_90pct
6.0,2.0,0.5,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11120800000000003,14.3,False,0.3,below_90pct
6.0,2.0,0.5,0.35,clustered,0.15,98.0,9.98,499,50,0,0,0.15889525000000002,20.72,False,0.3,below_90pct
6.0,2.0,0.5,0.35,clustered,0.2,92.0,9.92,496,50,0,0,0.20717150000000004,26.52,False,0.3,below_90pct
6.0,2.0,0.5,0.35,clustered,0.25,96.0,9.96,498,50,0,0,0.26052487500000004,31.48,False,0.3,below_90pct
6.0,2.0,0.5,0.35,clustered,0.3,94.0,9.4,470,50,0,0,0.3062893750000001,42.54,False,0.3,below_90pct
6.0,2.0,0.5,0.35,clustered,0.35,80.0,8.0,400,50,0,0,0.35767525000000006,50.7,False,0.3,below_90pct
6.0,2.0,0.5,0.35,scattered,0.1,80.0,9.8,490,50,0,0,0.11120800000000003,14.3,False,NONE,below_90pct
6.0,2.0,0.5,0.35,scattered,0.15,80.0,9.74,487,50,0,0,0.15889525000000002,20.72,False,NONE,below_90pct
6.0,2.0,0.5,0.35,scattered,0.2,80.0,9.76,488,50,0,0,0.20717150000000004,26.52,False,NONE,below_90pct
6.0,2.0,0.5,0.35,scattered,0.25,60.0,9.36,468,50,0,0,0.26052487500000004,31.48,False,NONE,below_90pct
6.0,2.0,0.5,0.35,scattered,0.3,40.0,8.84,442,50,0,0,0.3062893750000001,42.54,False,NONE,below_90pct
6.0,2.0,0.5,0.35,scattered,0.35,22.0,7.76,388,50,0,0,0.35767525000000006,50.7,False,NONE,below_90pct
6.0,2.0,0.5,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11120800000000003,14.3,False,0.3,below_90pct
6.0,2.0,0.5,0.5,clustered,0.15,96.0,9.96,498,50,0,0,0.15889525000000002,20.72,False,0.3,below_90pct
6.0,2.0,0.5,0.5,clustered,0.2,94.0,9.94,497,50,0,0,0.20717150000000004,26.52,False,0.3,below_90pct
6.0,2.0,0.5,0.5,clustered,0.25,96.0,9.96,498,50,0,0,0.26052487500000004,31.48,False,0.3,below_90pct
6.0,2.0,0.5,0.5,clustered,0.3,94.0,9.4,470,50,0,0,0.3062893750000001,42.54,False,0.3,below_90pct
6.0,2.0,0.5,0.5,clustered,0.35,78.0,7.98,399,50,0,0,0.35767525000000006,50.7,False,0.3,below_90pct
6.0,2.0,0.5,0.5,scattered,0.1,78.0,9.78,489,50,0,0,0.11120800000000003,14.3,False,NONE,below_90pct
6.0,2.0,0.5,0.5,scattered,0.15,80.0,9.74,487,50,0,0,0.15889525000000002,20.72,False,NONE,below_90pct
6.0,2.0,0.5,0.5,scattered,0.2,80.0,9.76,488,50,0,0,0.20717150000000004,26.52,False,NONE,below_90pct
6.0,2.0,0.5,0.5,scattered,0.25,60.0,9.36,468,50,0,0,0.26052487500000004,31.48,False,NONE,below_90pct
6.0,2.0,0.5,0.5,scattered,0.3,40.0,8.82,441,50,0,0,0.3062893750000001,42.54,False,NONE,below_90pct
6.0,2.0,0.5,0.5,scattered,0.35,20.0,7.72,386,50,0,0,0.35767525000000006,50.7,False,NONE,below_90pct
7.0,1.0,0.4,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11102825000000002,13.94,False,0.3,below_90pct
7.0,1.0,0.4,0.2,clustered,0.15,100.0,10.0,500,50,0,0,0.15992850000000003,20.4,False,0.3,below_90pct
7.0,1.0,0.4,0.2,clustered,0.2,100.0,10.0,500,50,0,0,0.20828200000000002,27.2,False,0.3,below_90pct
7.0,1.0,0.4,0.2,clustered,0.25,100.0,10.0,500,50,0,0,0.2597161250000001,31.88,False,0.3,below_90pct
7.0,1.0,0.4,0.2,clustered,0.3,96.0,9.6,480,50,0,0,0.30600950000000005,41.34,False,0.3,below_90pct
7.0,1.0,0.4,0.2,clustered,0.35,88.0,8.8,440,50,0,0,0.3572020000000001,51.62,False,0.3,below_90pct
7.0,1.0,0.4,0.2,scattered,0.1,100.0,10.0,500,50,0,0,0.11102825000000002,13.94,False,0.25,below_90pct
7.0,1.0,0.4,0.2,scattered,0.15,100.0,10.0,500,50,0,0,0.15992850000000003,20.4,False,0.25,below_90pct
7.0,1.0,0.4,0.2,scattered,0.2,94.0,9.94,497,50,0,0,0.20828200000000002,27.2,False,0.25,below_90pct
7.0,1.0,0.4,0.2,scattered,0.25,94.0,9.92,496,50,0,0,0.2597161250000001,31.88,False,0.25,below_90pct
7.0,1.0,0.4,0.2,scattered,0.3,80.0,9.54,477,50,0,0,0.30600950000000005,41.34,False,0.25,below_90pct
7.0,1.0,0.4,0.2,scattered,0.35,74.0,9.04,452,50,0,0,0.3572020000000001,51.62,False,0.25,below_90pct
7.0,1.0,0.4,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11102825000000002,13.94,False,0.3,below_90pct
7.0,1.0,0.4,0.35,clustered,0.15,100.0,10.0,500,50,0,0,0.15992850000000003,20.4,False,0.3,below_90pct
7.0,1.0,0.4,0.35,clustered,0.2,100.0,10.0,500,50,0,0,0.20828200000000002,27.2,False,0.3,below_90pct
7.0,1.0,0.4,0.35,clustered,0.25,100.0,10.0,500,50,0,0,0.2597161250000001,31.88,False,0.3,below_90pct
7.0,1.0,0.4,0.35,clustered,0.3,96.0,9.6,480,50,0,0,0.30600950000000005,41.34,False,0.3,below_90pct
7.0,1.0,0.4,0.35,clustered,0.35,88.0,8.8,440,50,0,0,0.3572020000000001,51.62,False,0.3,below_90pct
7.0,1.0,0.4,0.35,scattered,0.1,100.0,10.0,500,50,0,0,0.11102825000000002,13.94,False,0.25,below_90pct
7.0,1.0,0.4,0.35,scattered,0.15,100.0,10.0,500,50,0,0,0.15992850000000003,20.4,False,0.25,below_90pct
7.0,1.0,0.4,0.35,scattered,0.2,94.0,9.94,497,50,0,0,0.20828200000000002,27.2,False,0.25,below_90pct
7.0,1.0,0.4,0.35,scattered,0.25,94.0,9.92,496,50,0,0,0.2597161250000001,31.88,False,0.25,below_90pct
7.0,1.0,0.4,0.35,scattered,0.3,80.0,9.54,477,50,0,0,0.30600950000000005,41.34,False,0.25,below_90pct
7.0,1.0,0.4,0.35,scattered,0.35,74.0,9.04,452,50,0,0,0.3572020000000001,51.62,False,0.25,below_90pct
7.0,1.0,0.4,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11102825000000002,13.94,False,0.3,below_90pct
7.0,1.0,0.4,0.5,clustered,0.15,100.0,10.0,500,50,0,0,0.15992850000000003,20.4,False,0.3,below_90pct
7.0,1.0,0.4,0.5,clustered,0.2,100.0,10.0,500,50,0,0,0.20828200000000002,27.2,False,0.3,below_90pct
7.0,1.0,0.4,0.5,clustered,0.25,100.0,10.0,500,50,0,0,0.2597161250000001,31.88,False,0.3,below_90pct
7.0,1.0,0.4,0.5,clustered,0.3,96.0,9.6,480,50,0,0,0.30600950000000005,41.34,False,0.3,below_90pct
7.0,1.0,0.4,0.5,clustered,0.35,88.0,8.8,440,50,0,0,0.3572020000000001,51.62,False,0.3,below_90pct
7.0,1.0,0.4,0.5,scattered,0.1,98.0,9.98,499,50,0,0,0.11102825000000002,13.94,False,0.25,below_90pct
7.0,1.0,0.4,0.5,scattered,0.15,100.0,10.0,500,50,0,0,0.15992850000000003,20.4,False,0.25,below_90pct
7.0,1.0,0.4,0.5,scattered,0.2,94.0,9.94,497,50,0,0,0.20828200000000002,27.2,False,0.25,below_90pct
7.0,1.0,0.4,0.5,scattered,0.25,94.0,9.92,496,50,0,0,0.2597161250000001,31.88,False,0.25,below_90pct
7.0,1.0,0.4,0.5,scattered,0.3,80.0,9.52,476,50,0,0,0.30600950000000005,41.34,False,0.25,below_90pct
7.0,1.0,0.4,0.5,scattered,0.35,74.0,9.04,452,50,0,0,0.3572020000000001,51.62,False,0.25,below_90pct
7.0,1.0,0.44999999999999996,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11102825000000002,13.94,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.2,clustered,0.15,100.0,10.0,500,50,0,0,0.15992850000000003,20.4,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.2,clustered,0.2,98.0,9.98,499,50,0,0,0.20828200000000002,27.2,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.2,clustered,0.25,96.0,9.96,498,50,0,0,0.2597161250000001,31.88,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.2,clustered,0.3,96.0,9.6,480,50,0,0,0.30600950000000005,41.34,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.2,clustered,0.35,84.0,8.4,420,50,0,0,0.3572020000000001,51.62,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.2,scattered,0.1,94.0,9.94,497,50,0,0,0.11102825000000002,13.94,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.2,scattered,0.15,94.0,9.94,497,50,0,0,0.15992850000000003,20.4,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.2,scattered,0.2,86.0,9.86,493,50,0,0,0.20828200000000002,27.2,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.2,scattered,0.25,72.0,9.62,481,50,0,0,0.2597161250000001,31.88,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.2,scattered,0.3,68.0,9.4,470,50,0,0,0.30600950000000005,41.34,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.2,scattered,0.35,44.0,8.38,419,50,0,0,0.3572020000000001,51.62,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11102825000000002,13.94,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.35,clustered,0.15,100.0,10.0,500,50,0,0,0.15992850000000003,20.4,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.35,clustered,0.2,98.0,9.98,499,50,0,0,0.20828200000000002,27.2,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.35,clustered,0.25,96.0,9.96,498,50,0,0,0.2597161250000001,31.88,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.35,clustered,0.3,96.0,9.6,480,50,0,0,0.30600950000000005,41.34,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.35,clustered,0.35,84.0,8.4,420,50,0,0,0.3572020000000001,51.62,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.35,scattered,0.1,92.0,9.92,496,50,0,0,0.11102825000000002,13.94,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.35,scattered,0.15,92.0,9.92,496,50,0,0,0.15992850000000003,20.4,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.35,scattered,0.2,86.0,9.86,493,50,0,0,0.20828200000000002,27.2,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.35,scattered,0.25,72.0,9.62,481,50,0,0,0.2597161250000001,31.88,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.35,scattered,0.3,68.0,9.4,470,50,0,0,0.30600950000000005,41.34,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.35,scattered,0.35,44.0,8.38,419,50,0,0,0.3572020000000001,51.62,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11102825000000002,13.94,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.5,clustered,0.15,100.0,10.0,500,50,0,0,0.15992850000000003,20.4,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.5,clustered,0.2,98.0,9.98,499,50,0,0,0.20828200000000002,27.2,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.5,clustered,0.25,96.0,9.96,498,50,0,0,0.2597161250000001,31.88,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.5,clustered,0.3,96.0,9.6,480,50,0,0,0.30600950000000005,41.34,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.5,clustered,0.35,84.0,8.4,420,50,0,0,0.3572020000000001,51.62,False,0.3,below_90pct
7.0,1.0,0.44999999999999996,0.5,scattered,0.1,90.0,9.9,495,50,0,0,0.11102825000000002,13.94,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.5,scattered,0.15,92.0,9.92,496,50,0,0,0.15992850000000003,20.4,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.5,scattered,0.2,86.0,9.86,493,50,0,0,0.20828200000000002,27.2,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.5,scattered,0.25,72.0,9.62,481,50,0,0,0.2597161250000001,31.88,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.5,scattered,0.3,68.0,9.38,469,50,0,0,0.30600950000000005,41.34,False,0.15,below_90pct
7.0,1.0,0.44999999999999996,0.5,scattered,0.35,44.0,8.38,419,50,0,0,0.3572020000000001,51.62,False,0.15,below_90pct
7.0,1.0,0.5,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11102825000000002,13.94,False,0.3,below_90pct
7.0,1.0,0.5,0.2,clustered,0.15,100.0,10.0,500,50,0,0,0.15992850000000003,20.4,False,0.3,below_90pct
7.0,1.0,0.5,0.2,clustered,0.2,92.0,9.92,496,50,0,0,0.20828200000000002,27.2,False,0.3,below_90pct
7.0,1.0,0.5,0.2,clustered,0.25,96.0,9.96,498,50,0,0,0.2597161250000001,31.88,False,0.3,below_90pct
7.0,1.0,0.5,0.2,clustered,0.3,94.0,9.4,470,50,0,0,0.30600950000000005,41.34,False,0.3,below_90pct
7.0,1.0,0.5,0.2,clustered,0.35,80.0,8.0,400,50,0,0,0.3572020000000001,51.62,False,0.3,below_90pct
7.0,1.0,0.5,0.2,scattered,0.1,80.0,9.8,490,50,0,0,0.11102825000000002,13.94,False,NONE,below_90pct
7.0,1.0,0.5,0.2,scattered,0.15,80.0,9.74,487,50,0,0,0.15992850000000003,20.4,False,NONE,below_90pct
7.0,1.0,0.5,0.2,scattered,0.2,76.0,9.7,485,50,0,0,0.20828200000000002,27.2,False,NONE,below_90pct
7.0,1.0,0.5,0.2,scattered,0.25,57.99999999999999,9.36,468,50,0,0,0.2597161250000001,31.88,False,NONE,below_90pct
7.0,1.0,0.5,0.2,scattered,0.3,44.0,8.94,447,50,0,0,0.30600950000000005,41.34,False,NONE,below_90pct
7.0,1.0,0.5,0.2,scattered,0.35,22.0,7.82,391,50,0,0,0.3572020000000001,51.62,False,NONE,below_90pct
7.0,1.0,0.5,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11102825000000002,13.94,False,0.3,below_90pct
7.0,1.0,0.5,0.35,clustered,0.15,98.0,9.98,499,50,0,0,0.15992850000000003,20.4,False,0.3,below_90pct
7.0,1.0,0.5,0.35,clustered,0.2,92.0,9.92,496,50,0,0,0.20828200000000002,27.2,False,0.3,below_90pct
7.0,1.0,0.5,0.35,clustered,0.25,96.0,9.96,498,50,0,0,0.2597161250000001,31.88,False,0.3,below_90pct
7.0,1.0,0.5,0.35,clustered,0.3,94.0,9.4,470,50,0,0,0.30600950000000005,41.34,False,0.3,below_90pct
7.0,1.0,0.5,0.35,clustered,0.35,80.0,8.0,400,50,0,0,0.3572020000000001,51.62,False,0.3,below_90pct
7.0,1.0,0.5,0.35,scattered,0.1,78.0,9.78,489,50,0,0,0.11102825000000002,13.94,False,NONE,below_90pct
7.0,1.0,0.5,0.35,scattered,0.15,76.0,9.7,485,50,0,0,0.15992850000000003,20.4,False,NONE,below_90pct
7.0,1.0,0.5,0.35,scattered,0.2,76.0,9.7,485,50,0,0,0.20828200000000002,27.2,False,NONE,below_90pct
7.0,1.0,0.5,0.35,scattered,0.25,57.99999999999999,9.36,468,50,0,0,0.2597161250000001,31.88,False,NONE,below_90pct
7.0,1.0,0.5,0.35,scattered,0.3,44.0,8.94,447,50,0,0,0.30600950000000005,41.34,False,NONE,below_90pct
7.0,1.0,0.5,0.35,scattered,0.35,22.0,7.82,391,50,0,0,0.3572020000000001,51.62,False,NONE,below_90pct
7.0,1.0,0.5,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11102825000000002,13.94,False,0.3,below_90pct
7.0,1.0,0.5,0.5,clustered,0.15,96.0,9.96,498,50,0,0,0.15992850000000003,20.4,False,0.3,below_90pct
7.0,1.0,0.5,0.5,clustered,0.2,94.0,9.94,497,50,0,0,0.20828200000000002,27.2,False,0.3,below_90pct
7.0,1.0,0.5,0.5,clustered,0.25,96.0,9.96,498,50,0,0,0.2597161250000001,31.88,False,0.3,below_90pct
7.0,1.0,0.5,0.5,clustered,0.3,94.0,9.4,470,50,0,0,0.30600950000000005,41.34,False,0.3,below_90pct
7.0,1.0,0.5,0.5,clustered,0.35,78.0,7.98,399,50,0,0,0.3572020000000001,51.62,False,0.3,below_90pct
7.0,1.0,0.5,0.5,scattered,0.1,76.0,9.76,488,50,0,0,0.11102825000000002,13.94,False,NONE,below_90pct
7.0,1.0,0.5,0.5,scattered,0.15,76.0,9.7,485,50,0,0,0.15992850000000003,20.4,False,NONE,below_90pct
7.0,1.0,0.5,0.5,scattered,0.2,76.0,9.7,485,50,0,0,0.20828200000000002,27.2,False,NONE,below_90pct
7.0,1.0,0.5,0.5,scattered,0.25,57.99999999999999,9.36,468,50,0,0,0.2597161250000001,31.88,False,NONE,below_90pct
7.0,1.0,0.5,0.5,scattered,0.3,44.0,8.92,446,50,0,0,0.30600950000000005,41.34,False,NONE,below_90pct
7.0,1.0,0.5,0.5,scattered,0.35,20.0,7.78,389,50,0,0,0.3572020000000001,51.62,False,NONE,below_90pct
7.0,1.5,0.4,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11109962500000002,12.86,False,0.3,below_90pct
7.0,1.5,0.4,0.2,clustered,0.15,100.0,10.0,500,50,0,0,0.15891262500000003,20.6,False,0.3,below_90pct
7.0,1.5,0.4,0.2,clustered,0.2,100.0,10.0,500,50,0,0,0.20970900000000006,26.98,False,0.3,below_90pct
7.0,1.5,0.4,0.2,clustered,0.25,98.0,9.8,490,50,0,0,0.25708025000000007,35.2,False,0.3,below_90pct
7.0,1.5,0.4,0.2,clustered,0.3,98.0,9.8,490,50,0,0,0.3084025,42.12,False,0.3,below_90pct
7.0,1.5,0.4,0.2,clustered,0.35,86.0,8.6,430,50,0,0,0.3566341250000001,50.6,False,0.3,below_90pct
7.0,1.5,0.4,0.2,scattered,0.1,98.0,9.98,499,50,0,0,0.11109962500000002,12.86,False,0.15,below_90pct
7.0,1.5,0.4,0.2,scattered,0.15,100.0,10.0,500,50,0,0,0.15891262500000003,20.6,False,0.15,below_90pct
7.0,1.5,0.4,0.2,scattered,0.2,88.0,9.86,493,50,0,0,0.20970900000000006,26.98,False,0.15,below_90pct
7.0,1.5,0.4,0.2,scattered,0.25,90.0,9.7,485,50,0,0,0.25708025000000007,35.2,False,0.15,below_90pct
7.0,1.5,0.4,0.2,scattered,0.3,76.0,9.64,482,50,0,0,0.3084025,42.12,False,0.15,below_90pct
7.0,1.5,0.4,0.2,scattered,0.35,64.0,8.72,436,50,0,0,0.3566341250000001,50.6,False,0.15,below_90pct
7.0,1.5,0.4,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11109962500000002,12.86,False,0.3,below_90pct
7.0,1.5,0.4,0.35,clustered,0.15,100.0,10.0,500,50,0,0,0.15891262500000003,20.6,False,0.3,below_90pct
7.0,1.5,0.4,0.35,clustered,0.2,100.0,10.0,500,50,0,0,0.20970900000000006,26.98,False,0.3,below_90pct
7.0,1.5,0.4,0.35,clustered,0.25,98.0,9.8,490,50,0,0,0.25708025000000007,35.2,False,0.3,below_90pct
7.0,1.5,0.4,0.35,clustered,0.3,98.0,9.8,490,50,0,0,0.3084025,42.12,False,0.3,below_90pct
7.0,1.5,0.4,0.35,clustered,0.35,86.0,8.6,430,50,0,0,0.3566341250000001,50.6,False,0.3,below_90pct
7.0,1.5,0.4,0.35,scattered,0.1,98.0,9.98,499,50,0,0,0.11109962500000002,12.86,False,0.15,below_90pct
7.0,1.5,0.4,0.35,scattered,0.15,100.0,10.0,500,50,0,0,0.15891262500000003,20.6,False,0.15,below_90pct
7.0,1.5,0.4,0.35,scattered,0.2,88.0,9.86,493,50,0,0,0.20970900000000006,26.98,False,0.15,below_90pct
7.0,1.5,0.4,0.35,scattered,0.25,90.0,9.7,485,50,0,0,0.25708025000000007,35.2,False,0.15,below_90pct
7.0,1.5,0.4,0.35,scattered,0.3,76.0,9.64,482,50,0,0,0.3084025,42.12,False,0.15,below_90pct
7.0,1.5,0.4,0.35,scattered,0.35,64.0,8.72,436,50,0,0,0.3566341250000001,50.6,False,0.15,below_90pct
7.0,1.5,0.4,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11109962500000002,12.86,False,0.3,below_90pct
7.0,1.5,0.4,0.5,clustered,0.15,100.0,10.0,500,50,0,0,0.15891262500000003,20.6,False,0.3,below_90pct
7.0,1.5,0.4,0.5,clustered,0.2,100.0,10.0,500,50,0,0,0.20970900000000006,26.98,False,0.3,below_90pct
7.0,1.5,0.4,0.5,clustered,0.25,98.0,9.8,490,50,0,0,0.25708025000000007,35.2,False,0.3,below_90pct
7.0,1.5,0.4,0.5,clustered,0.3,98.0,9.8,490,50,0,0,0.3084025,42.12,False,0.3,below_90pct
7.0,1.5,0.4,0.5,clustered,0.35,86.0,8.6,430,50,0,0,0.3566341250000001,50.6,False,0.3,below_90pct
7.0,1.5,0.4,0.5,scattered,0.1,98.0,9.98,499,50,0,0,0.11109962500000002,12.86,False,0.15,below_90pct
7.0,1.5,0.4,0.5,scattered,0.15,100.0,10.0,500,50,0,0,0.15891262500000003,20.6,False,0.15,below_90pct
7.0,1.5,0.4,0.5,scattered,0.2,88.0,9.86,493,50,0,0,0.20970900000000006,26.98,False,0.15,below_90pct
7.0,1.5,0.4,0.5,scattered,0.25,90.0,9.7,485,50,0,0,0.25708025000000007,35.2,False,0.15,below_90pct
7.0,1.5,0.4,0.5,scattered,0.3,76.0,9.64,482,50,0,0,0.3084025,42.12,False,0.15,below_90pct
7.0,1.5,0.4,0.5,scattered,0.35,64.0,8.72,436,50,0,0,0.3566341250000001,50.6,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11109962500000002,12.86,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.2,clustered,0.15,100.0,10.0,500,50,0,0,0.15891262500000003,20.6,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.2,clustered,0.2,100.0,10.0,500,50,0,0,0.20970900000000006,26.98,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.2,clustered,0.25,98.0,9.8,490,50,0,0,0.25708025000000007,35.2,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.2,clustered,0.3,92.0,9.38,469,50,0,0,0.3084025,42.12,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.2,clustered,0.35,86.0,8.6,430,50,0,0,0.3566341250000001,50.6,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.2,scattered,0.1,94.0,9.94,497,50,0,0,0.11109962500000002,12.86,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.2,scattered,0.15,90.0,9.9,495,50,0,0,0.15891262500000003,20.6,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.2,scattered,0.2,80.0,9.78,489,50,0,0,0.20970900000000006,26.98,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.2,scattered,0.25,82.0,9.6,480,50,0,0,0.25708025000000007,35.2,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.2,scattered,0.3,56.00000000000001,8.98,449,50,0,0,0.3084025,42.12,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.2,scattered,0.35,38.0,8.2,410,50,0,0,0.3566341250000001,50.6,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11109962500000002,12.86,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.35,clustered,0.15,100.0,10.0,500,50,0,0,0.15891262500000003,20.6,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.35,clustered,0.2,100.0,10.0,500,50,0,0,0.20970900000000006,26.98,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.35,clustered,0.25,98.0,9.8,490,50,0,0,0.25708025000000007,35.2,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.35,clustered,0.3,92.0,9.38,469,50,0,0,0.3084025,42.12,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.35,clustered,0.35,86.0,8.6,430,50,0,0,0.3566341250000001,50.6,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.35,scattered,0.1,94.0,9.94,497,50,0,0,0.11109962500000002,12.86,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.35,scattered,0.15,90.0,9.9,495,50,0,0,0.15891262500000003,20.6,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.35,scattered,0.2,80.0,9.78,489,50,0,0,0.20970900000000006,26.98,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.35,scattered,0.25,82.0,9.6,480,50,0,0,0.25708025000000007,35.2,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.35,scattered,0.3,56.00000000000001,8.98,449,50,0,0,0.3084025,42.12,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.35,scattered,0.35,38.0,8.18,409,50,0,0,0.3566341250000001,50.6,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11109962500000002,12.86,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.5,clustered,0.15,100.0,10.0,500,50,0,0,0.15891262500000003,20.6,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.5,clustered,0.2,100.0,10.0,500,50,0,0,0.20970900000000006,26.98,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.5,clustered,0.25,98.0,9.8,490,50,0,0,0.25708025000000007,35.2,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.5,clustered,0.3,92.0,9.38,469,50,0,0,0.3084025,42.12,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.5,clustered,0.35,86.0,8.6,430,50,0,0,0.3566341250000001,50.6,False,0.3,below_90pct
7.0,1.5,0.44999999999999996,0.5,scattered,0.1,94.0,9.94,497,50,0,0,0.11109962500000002,12.86,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.5,scattered,0.15,90.0,9.9,495,50,0,0,0.15891262500000003,20.6,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.5,scattered,0.2,80.0,9.78,489,50,0,0,0.20970900000000006,26.98,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.5,scattered,0.25,82.0,9.6,480,50,0,0,0.25708025000000007,35.2,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.5,scattered,0.3,56.00000000000001,8.98,449,50,0,0,0.3084025,42.12,False,0.15,below_90pct
7.0,1.5,0.44999999999999996,0.5,scattered,0.35,38.0,8.18,409,50,0,0,0.3566341250000001,50.6,False,0.15,below_90pct
7.0,1.5,0.5,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11109962500000002,12.86,False,0.25,below_90pct
7.0,1.5,0.5,0.2,clustered,0.15,98.0,9.98,499,50,0,0,0.15891262500000003,20.6,False,0.25,below_90pct
